SITE_NO,RSQA_STUDY,RSQA_STUDY_DESC,STATION_NM,LAT_VA,LONG_VA,DEC_LAT_VA,DEC_LONG_VA,COORD_METH_DESC,COORD_ACY_DESC,COORD_DATUM_CD,COUNTY_NM,STATE_NM,STATE_ABBREV
1114500,NESQA,Northeast Stream-Quality Assessment,"WOONASQUATUCKET RIVER AT CENTERDALE, RI",415132,712916,41.85898843,-71.48728233,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Providence County,Rhode Island,RI
12069550,PNSQA,Pacific Northwest Stream-Quality Assessment,"BIG BEEF CREEK NEAR SEABECK, WA",473827,1224702,47.64064868,-122.7851527,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Kitsap County,Washington,WA
12068500,PNSQA,Pacific Northwest Stream-Quality Assessment,"DEWATTO RIVER NEAR DEWATTO, WA",472810,1230133,47.46925993,-123.0270983,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Mason County,Washington,WA
2204037,SESQA,Southeast Stream-Quality Assessment,"POLE BRIDGE CR AT EVANS MILL RD NEAR LITHONIA, GA",334006,840904,33.6684422,-84.15102873,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD27     ,DeKalb County,Georgia,GA
5575550,MSQA,Midwest Stream-Quality Assessment,"CLEAR CREEK NEAR JEISYVILLE, IL",393247,892606,39.54638889,-89.435,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Christian County,Illinois,IL
4240253,NESQA,Northeast Stream-Quality Assessment,GEDDES BROOK AT FAIRMOUNT NY,430326,761403,43.05728877,-76.233816,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Onondaga County,New York,NY
3463300,SESQA,Southeast Stream-Quality Assessment,"SOUTH TOE RIVER NEAR CELO, NC",354953,821103,35.83138889,-82.18416667,Reported,Accurate to +/- 1 second,NAD83     ,Yancey County,North Carolina,NC
3453000,SESQA,Southeast Stream-Quality Assessment,"IVY RIVER NEAR MARSHALL, NC",354611,823715,35.76972222,-82.62083333,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD83     ,Madison County,North Carolina,NC
4.30557E+14,NESQA,Northeast Stream-Quality Assessment,MUD CREEK AT NEW YORK MILLS NY,430556.91,751817.14,43.09914167,-75.30476111,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Oneida County,New York,NY
4.05708E+14,NESQA,Northeast Stream-Quality Assessment,MAMARONECK RIVER AT WARD AVE AT MAMARONECK NY,405708.47,734403.57,40.95235278,-73.734325,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Westchester County,New York,NY
1376500,NESQA,Northeast Stream-Quality Assessment,SAW MILL RIVER AT YONKERS NY,405611,735310,40.93638889,-73.88611111,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Westchester County,New York,NY
1359135,NESQA,Northeast Stream-Quality Assessment,PATROON CREEK AT ALBANY NY,423948.4,734441.5,42.66344444,-73.74486111,Interpolated from Digital Map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Albany County,New York,NY
4.30056E+14,NESQA,Northeast Stream-Quality Assessment,BLACK CREEK AT MORGANVILLE NY,430056.05,780448.72,43.01556944,-78.0802,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Genesee County,New York,NY
3.72629E+14,MSQA,Midwest Stream-Quality Assessment,"CANEY CREEK NEAR CANEYVILLE, KY",372628.64,863304.35,37.44128889,-86.55120833,Reported,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Grayson County,Kentucky,KY
1356190,NESQA,Northeast Stream-Quality Assessment,LISHA KILL NORTHWEST OF NISKAYUNA NY,424701,735124,42.78361111,-73.85666667,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Schenectady County,New York,NY
422026250,NESQA,Northeast Stream-Quality Assessment,NORTHRUP CREEK AT NORTH GREECE NY,431513,774432,43.25361111,-77.74222222,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Monroe County,New York,NY
4.1302E+14,NESQA,Northeast Stream-Quality Assessment,GIDNEYTOWN CREEK AT RT 52 AT NEWBURGH NY,413020.45,740220.53,41.50568056,-74.03903611,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Orange County,New York,NY
4.05409E+14,NESQA,Northeast Stream-Quality Assessment,HUTCHINSON RIVER AT COLONIAL AVE AT PELHAM NY,405409.61,734855.05,40.90266944,-73.81529167,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Westchester County,New York,NY
4.24048E+14,MSQA,Midwest Stream-Quality Assessment,"Howe Creek near Lindy, Nebr.",424145.46,974718.17,42.69596111,-97.78838056,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS)),NAD83     ,Knox County,Nebraska,NE
4.24643E+14,NESQA,Northeast Stream-Quality Assessment,SHAKER'S CREEK AT RIVER ROAD NEAR LATHAM NY,424643.3,734729.43,42.77869444,-73.79150833,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Albany County,New York,NY
21890105,SESQA,Southeast Stream-Quality Assessment,"MIDDLE FORK BROAD R AT RED ROOT RD, NR TOCCOA, GA",343002,832555,34.50055556,-83.43194444,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Stephens County,Georgia,GA
4.05242E+14,NESQA,Northeast Stream-Quality Assessment,BRONX RIVER AT WOODLAWN CEMETERY AT BRONX NY,405242.75,735209.65,40.87854167,-73.86934722,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Bronx County,New York,NY
1349150,NESQA,Northeast Stream-Quality Assessment,CANAJOHARIE CREEK NEAR CANAJOHARIE NY,425234.6,743610.3,42.87627778,-74.60286111,Interpolated from map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Montgomery County,New York,NY
12117695,PNSQA,Pacific Northwest Stream-Quality Assessment,"ROCK CREEK AT CEDAR FALLS ROAD NEAR LANDSBURG, WA",472411.8,1215352.8,47.40310202,-121.8992237,Interpolated from map,Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS)),NAD27     ,King County,Washington,WA
4.23533E+14,NESQA,Northeast Stream-Quality Assessment,TROUT BROOK AT CORTLANDVILLE NY,423533.99,760621.2,42.592775,-76.10588889,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Cortland County,New York,NY
2212600,SESQA,Southeast Stream-Quality Assessment,"FALLING CREEK NEAR JULIETTE, GA",330559,834325,33.0998535,-83.72351041,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Jones County,Georgia,GA
4087119,MSQA,Midwest Stream-Quality Assessment,"HONEY CREEK AT WAUWATOSA, WI",430237.8,880018.4,43.04383333,-88.00511111,Interpolated from Digital Map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Milwaukee County,Wisconsin,WI
40869416,MSQA,Midwest Stream-Quality Assessment,"LINCOLN CREEK @ SHERMAN BOULEVARD AT MILWAUKEE, WI",430549.7,875802.1,43.09713889,-87.96725,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Milwaukee County,Wisconsin,WI
1374930,NESQA,Northeast Stream-Quality Assessment,MUSCOOT RIVER AT BALDWIN PLACE NY,412017.3,734607.3,41.33813889,-73.76869444,Interpolated from map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Westchester County,New York,NY
4.30629E+14,NESQA,Northeast Stream-Quality Assessment,THOMAS CREEK AT EAST ROCHESTER NY,430629.45,772747.88,43.10818056,-77.4633,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Monroe County,New York,NY
2418760,SESQA,Southeast Stream-Quality Assessment,CHEWACLA CREEK AT CHEWACLA STATE PARK NR AUBURN,323253,852850,32.5481918,-85.48050441,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Lee County,Alabama,AL
2391840,SESQA,Southeast Stream-Quality Assessment,"HICKORY LOG CREEK NEAR CANTON, GA",341554,842826,34.265,-84.47388889,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD83     ,Cherokee County,Georgia,GA
2384540,SESQA,Southeast Stream-Quality Assessment,"MILL CREEK NEAR CRANDALL, GA",345219,844317,34.87202382,-84.72132621,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Murray County,Georgia,GA
2337500,SESQA,Southeast Stream-Quality Assessment,"SNAKE CREEK NEAR WHITESBURG, GA",333146,845542,33.52955639,-84.92827344,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Carroll County,Georgia,GA
2344605,SESQA,Southeast Stream-Quality Assessment,"LINE CREEK BELOW GA 54, NEAR PEACHTREE CITY, GA",332344,843625,33.39555556,-84.60694444,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD83     ,Fayette County,Georgia,GA
2204285,SESQA,Southeast Stream-Quality Assessment,"PATES CREEK NEAR FLIPPEN, GA",332933,841442,33.4925,-84.245,Interpolated from map,Unknown,NAD83     ,Henry County,Georgia,GA
2207418,SESQA,Southeast Stream-Quality Assessment,"BIG HAYNES CREEK AT JACK TURNER DAM,NR MILSTEAD GA",334345,835614,33.72916667,-83.93722222,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD83     ,Rockdale County,Georgia,GA
2213500,SESQA,Southeast Stream-Quality Assessment,"TOBESOFKEE CREEK NEAR MACON, GA",324832,834530,32.80888889,-83.75833333,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Bibb County,Georgia,GA
2195320,SESQA,Southeast Stream-Quality Assessment,"KIOKEE CREEK AT GA 104, NEAR EVANS, GA",333603,821358,33.60096698,-82.23262169,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Columbia County,Georgia,GA
2455185,SESQA,Southeast Stream-Quality Assessment,BLACKBURN FORK LITTLE WARRIOR R NR HOLLY SPRINGS,335138,862645,33.86065442,-86.44581776,Interpolated from map,Unknown,NAD27     ,Blount County,Alabama,AL
2423414,SESQA,Southeast Stream-Quality Assessment,LITTLE CAHABA RIVER AT CAH BEA RD NR CAHABA HTS AL,332623,864156,33.43982948,-86.69887582,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Shelby County,Alabama,AL
345577330,SESQA,Southeast Stream-Quality Assessment,"WEST FORK PIGEON RIVER NEAR RETREAT, NC",352536,825511,35.42666667,-82.91972222,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD83     ,Haywood County,North Carolina,NC
1645704,SESQA,Southeast Stream-Quality Assessment,"DIFFICULT RUN ABOVE FOX LAKE NEAR FAIRFAX, VA",385304.5,771957.8,38.88469518,-77.33242934,Interpolated from map,Accurate to +/- .1 second (differentially corrected GPS),NAD27     ,Fairfax County,Virginia,VA
1645762,SESQA,Southeast Stream-Quality Assessment,"S F LITTLE DIFFICULT RUN ABOVE MOUTH NR VIENNA, VA",385431.6,772018.8,38.90888916,-77.33826272,Interpolated from map,Accurate to +/- .1 second (differentially corrected GPS),NAD27     ,Fairfax County,Virginia,VA
4.53429E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"GIBBONS CREEK AT EVERGREEN HWY, AT WASHOUGAL, WA",453429.46,1221855.38,45.57485,-122.3153833,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Clark County,Washington,WA
3.95942E+14,MSQA,Midwest Stream-Quality Assessment,"Big Darby Creek at Prairie Oaks nr Lake Darby, OH",395942.25,831513.64,39.99506944,-83.25378889,Interpolated from Digital Map,Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS)),NAD83     ,Madison County,Ohio,OH
14206950,PNSQA,Pacific Northwest Stream-Quality Assessment,"FANNO CREEK AT DURHAM, OR",452413,1224513,45.40345202,-122.7548185,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Washington County,Oregon,OR
21473428,SESQA,Southeast Stream-Quality Assessment,"WILDCAT CREEK BELOW ROCK HILL, SC",345321.4,810407.3,34.88927778,-81.06869444,GNSS2 - Level 1 Quality Survey Grade Global Navigation Satellite System,Level 2 survey-grade GPS,NAD83     ,York County,South Carolina,SC
4.43243E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"WOODS CREEK AT WOODS CREEK RD, NEAR PHILOMATH, OR",443253.7,1232557.5,44.54825,-123.4326389,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Benton County,Oregon,OR
4.20103E+14,NESQA,Northeast Stream-Quality Assessment,MUDLICK CREEK AT SEELEY CREEK NY,420103.48,765407.68,42.01763333,-76.90213333,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Chemung County,New York,NY
4232050,NESQA,Northeast Stream-Quality Assessment,ALLEN CREEK NEAR ROCHESTER NY,430740.9,773137.2,43.12802778,-77.527,Interpolated from Digital Map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Monroe County,New York,NY
4.23613E+14,NESQA,Northeast Stream-Quality Assessment,MILL CREEK AT EAST GREENBUSH NY,423613,734220.38,42.60361111,-73.70566111,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Rensselaer County,New York,NY
14194300,PNSQA,Pacific Northwest Stream-Quality Assessment,"NORTH YAMHILL RIVER NEAR FAIRDALE, OR",452155,1232240,45.36511174,-123.3789995,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Yamhill County,Oregon,OR
4.52912E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"JOHNSON CREEK AT CIRCLE AVE, OR",452912,1222912,45.48650906,-122.4878685,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD27     ,Multnomah County,Oregon,OR
4.24143E+14,NESQA,Northeast Stream-Quality Assessment,WYNANTS KILL AT RUSSELL AVE AT WYNANTSKILL NY,424143.87,733829.19,42.69551944,-73.64144167,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Rensselaer County,New York,NY
1374559,NESQA,Northeast Stream-Quality Assessment,WEST BRANCH CROTON RIVER AT RICHARDSVILLE NY,412814,734536,41.47055556,-73.76,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Putnam County,New York,NY
4.1015E+14,MSQA,Midwest Stream-Quality Assessment,"Sandusky River at CR6 near McClutchenville, OH",410149.97,831256.85,41.03054722,-83.21579167,Interpolated from Digital Map,Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS)),NAD83     ,Seneca County,Ohio,OH
4.11844E+14,NESQA,Northeast Stream-Quality Assessment,RAMAPO RIVER AT RIVER ROAD AT HARRIMAN NY,411843.99,740856.04,41.31221944,-74.1489,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Orange County,New York,NY
2162290,SESQA,Southeast Stream-Quality Assessment,"SOUTH SALUDA RIVER NEAR CLEVELAND, SC",350348,823901,35.06345088,-82.650128,Interpolated from map,Accurate to +/- .1 second (differentially corrected GPS),NAD27     ,Greenville County,South Carolina,SC
2156999,SESQA,Southeast Stream-Quality Assessment,"N. TYGER RIVER BELOW WELLFORD, SC",345624,820312,34.94,-82.05333333,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD83     ,Spartanburg County,South Carolina,SC
1374960,NESQA,Northeast Stream-Quality Assessment,HALLOCKS MILL BROOK AT YORKTOWN HEIGHTS NY,411704,734628,41.28453846,-73.7740223,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Westchester County,New York,NY
4.4542E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"CROISAN CREEK AT MADRONA AVE S, AT SALEM, OR",445420.47,1230418.52,44.90568611,-123.0718111,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Marion County,Oregon,OR
1646000,SESQA,Southeast Stream-Quality Assessment,"DIFFICULT RUN NEAR GREAT FALLS, VA",385833,771446,38.97594346,-77.24581439,Interpolated from map,Unknown,NAD27     ,Fairfax County,Virginia,VA
4.54904E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"GEE CREEK AT ABRAMS PARK, AT RIDGEFIELD, WA",454904.6,1224419.4,45.81794444,-122.7387222,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Clark County,Washington,WA
4.54533E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"WEAVER CR AT SE MERRITT DR, NR BATTLE GROUND, WA",454535.6,1223209.5,45.75988889,-122.5359722,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Clark County,Washington,WA
4.43808E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR",443809.2,1230511.4,44.63588889,-123.0865,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Linn County,Oregon,OR
1414500,NESQA,Northeast Stream-Quality Assessment,MILL BROOK NEAR DUNRAVEN NY,420622,744350,42.10611111,-74.73055556,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Delaware County,New York,NY
1362200,NESQA,Northeast Stream-Quality Assessment,ESOPUS CREEK AT ALLABEN NY,420701,742249,42.11694444,-74.38027778,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Ulster County,New York,NY
4.40656E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"CAMP CREEK AT UPPER CAMP CR RD, NR WALTERVILLE, OR",440656.34,1224911.73,44.11565,-122.819925,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Lane County,Oregon,OR
3271000,MSQA,Midwest Stream-Quality Assessment,Wolf Creek at Dayton OH,394600,841412,39.76672525,-84.2366086,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Montgomery County,Ohio,OH
4.40257E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"AMAZON CREEK NEAR DANEBO ROAD AT EUGENE, OR",440256.4,1231042.3,44.049,-123.1784167,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Lane County,Oregon,OR
2146110,SESQA,Southeast Stream-Quality Assessment,"MANCHESTER CREEK AT ROCK HILL, SC",345640,805847,34.94444444,-80.97972222,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD83     ,York County,South Carolina,SC
2165200,SESQA,Southeast Stream-Quality Assessment,"SOUTH RABON CREEK NEAR GRAY COURT, SC",343112,820926,34.52011957,-82.15705141,Interpolated from map,Unknown,NAD27     ,Laurens County,South Carolina,SC
14201300,PNSQA,Pacific Northwest Stream-Quality Assessment,"ZOLLNER CREEK NEAR MT ANGEL, OR",450602,1224914,45.10039816,-122.8217596,Interpolated from map,Unknown,NAD27     ,Marion County,Oregon,OR
4245840,NESQA,Northeast Stream-Quality Assessment,SCRIBA CREEK NEAR CONSTANTIA NY,431535,760010,43.25972222,-76.00277778,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Oswego County,New York,NY
2164000,SESQA,Southeast Stream-Quality Assessment,"REEDY RIVER NEAR GREENVILLE, SC",344800,822155,34.80011831,-82.36512125,Interpolated from map,Unknown,NAD27     ,Greenville County,South Carolina,SC
2160381,SESQA,Southeast Stream-Quality Assessment,"DURBIN CREEK ABOVE FOUNTAIN INN, SC",344300,821026,34.71678818,-82.1737222,Interpolated from map,Accurate to +/- 5 seconds,NAD27     ,Laurens County,South Carolina,SC
3241500,MSQA,Midwest Stream-Quality Assessment,Massies Creek at Wilberforce OH,394320.6,835256.3,39.72238889,-83.88230556,Interpolated from Digital Map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Greene County,Ohio,OH
1667850,SESQA,Southeast Stream-Quality Assessment,"MINE RUN AT BURR HILL, VA",382036,775133,38.34346319,-77.85888351,Interpolated from map,Unknown,NAD27     ,Orange County,Virginia,VA
4.13735E+14,NESQA,Northeast Stream-Quality Assessment,SUGAR RUN NEAR WILMOT PA,413735.17,761627.68,41.62643611,-76.27435556,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Bradford County,Pennsylvania,PA
4.45029E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"BATTLE CREEK NEAR TURNER, OR",445029,1225926,44.84123201,-122.9917606,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD27     ,Marion County,Oregon,OR
4.30524E+14,NESQA,Northeast Stream-Quality Assessment,LEY CR AT LEMOYNE AND FACTORY AT MATTYDALE NY,430524.3,760842.5,43.09008333,-76.14513889,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Onondaga County,New York,NY
4.43436E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"OAK CREEK AT FRY RD SE, NEAR ALBANY, OR",443435.59,1230235.87,44.57655278,-123.0432972,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Linn County,Oregon,OR
4.41033E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"PARSONS CREEK AT PARSONS CREEK RD, NR MARCOLA, OR",441032.9,1225250.6,44.17580556,-122.8807222,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Lane County,Oregon,OR
1513550,NESQA,Northeast Stream-Quality Assessment,"Choconut Creek near Choconut, PA",415746,760005,41.96277778,-76.00138889,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD83     ,Susquehanna County,Pennsylvania,PA
4.12715E+14,NESQA,Northeast Stream-Quality Assessment,SILVER STREAM AT VAILS GATE NY,412715.98,740301.01,41.45443889,-74.05028056,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Orange County,New York,NY
1531250,NESQA,Northeast Stream-Quality Assessment,"NB Sugar Creek Trib near Columbia Cross Roads, PA",415025,764938,41.84035215,-76.82690192,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Bradford County,Pennsylvania,PA
4.50016E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"CLAGGETT CREEK AT NORTH RIVER ROAD AT KEIZER, OR",450016,1230128,45.0042859,-123.0256524,Interpolated from map,Unknown,NAD27     ,Marion County,Oregon,OR
4.50033E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"SILVER CR AT SILVER CR FELLOWSHIP,  SILVERTON, OR",450032.7,1224747.3,45.00908333,-122.7964722,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Marion County,Oregon,OR
4.24059E+14,NESQA,Northeast Stream-Quality Assessment,POESTEN KILL AT BLUE FACTORY RD AT BARBERFILLE NY,424059.56,733225.8,42.68321111,-73.5405,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Rensselaer County,New York,NY
4.10133E+14,MSQA,Midwest Stream-Quality Assessment,"Unnamed Trib to Honey Creek near Willard, OH",410133.1,824653.49,41.02586111,-82.781525,Interpolated from Digital Map,Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS)),NAD83     ,Huron County,Ohio,OH
4.45819E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"GIBSON CREEK IN BRUSH COLLEGE PARK, AT SALEM, OR",445817.1,1230429.6,44.97141667,-123.0748889,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Polk County,Oregon,OR
4.41205E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"MOHAWK RIVER AT PASCHELKE RD, NEAR MABEL, OR",441204.56,1225009.84,44.20126667,-122.8360667,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Lane County,Oregon,OR
2186000,SESQA,Southeast Stream-Quality Assessment,"TWELVEMILE CREEK NEAR LIBERTY, SC",344805,824455,34.8015012,-82.74847246,Interpolated from map,Unknown,NAD27     ,Pickens County,South Carolina,SC
4.52414E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"TICKLE CREEK NEAR BORING, OR",452414,1222132,45.40373193,-122.3600883,Interpolated from map,Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS)),NAD27     ,Clackamas County,Oregon,OR
4.52538E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"NORTH FORK DEEP CR AT SE CHURCH RD, BORING, OR",452538.25,1222137.45,45.42729167,-122.3604028,Interpolated from Digital Map,Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS)),NAD83     ,Clackamas County,Oregon,OR
2038850,SESQA,Southeast Stream-Quality Assessment,"HOLIDAY CREEK NEAR ANDERSONVILLE, VA",372455,783810,37.41542434,-78.63583923,Interpolated from map,Unknown,NAD27     ,Buckingham County,Virginia,VA
1658500,SESQA,Southeast Stream-Quality Assessment,"SOUTH FORK QUANTICO CR NEAR INDEPENDENT HILL, VA",383514,772544,38.5873427,-77.4285958,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Prince William County,Virginia,VA
4.52431E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"ROCK CREEK NEAR MOUTH, NEAR DAMASCUS, OR",452431,1223032,45.40845441,-122.5100898,Interpolated from map,Accurate to +/- 10 seconds,NAD27     ,Clackamas County,Oregon,OR
4.53115E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"BEAVERTON CREEK AT NE 75TH AVE, AT QUATAMA, OR",453114.96,1225407.57,45.52082222,-122.9021028,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Washington County,Oregon,OR
3259000,MSQA,Midwest Stream-Quality Assessment,Mill Creek at Carthage OH,391207.1,842816.6,39.20197222,-84.47127778,Interpolated from Digital Map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Hamilton County,Ohio,OH
1654000,SESQA,Southeast Stream-Quality Assessment,"ACCOTINK CREEK NEAR ANNANDALE, VA",384846,771343,38.81289066,-77.22831581,Interpolated from map,Unknown,NAD27     ,Fairfax County,Virginia,VA
4.51818E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"HESS CR AT FOOTPATH, GEORGE FOX UNIV, NEWBERG, OR",451818.9,1225754.4,45.30525,-122.9651111,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Yamhill County,Oregon,OR
14205400,PNSQA,Pacific Northwest Stream-Quality Assessment,"EAST FORK DAIRY CREEK NEAR MEACHAM CORNER, OR",454057,1230406,45.68233568,-123.0695531,Interpolated from Digital Map,Accurate to +/- 1 second,NAD27     ,Washington County,Oregon,OR
1667870,SESQA,Southeast Stream-Quality Assessment,"MOUNTAIN RUN NEAR BURR HILL, VA",382113,775338,38.35374076,-77.89360649,Interpolated from map,Unknown,NAD27     ,Orange County,Virginia,VA
4240105,NESQA,Northeast Stream-Quality Assessment,"HARBOR BROOK AT HIAWATHA BOULEVARD, SYRACUSE NY",430322,761106,43.05611111,-76.185,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Onondaga County,New York,NY
4.13453E+14,NESQA,Northeast Stream-Quality Assessment,LITTLE MEHOOPANY CREEK AT NORTH MEHOOPANY PA,413453.54,760411.28,41.58153889,-76.0698,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Wyoming County,Pennsylvania,PA
